timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event
2026-04-14 13:00:00,MCH-206,Line B,57.99,0.711,1191,0
2026-04-14 14:00:00,MCH-206,Line B,58.8,0.631,1192,0
2026-04-14 15:00:00,MCH-206,Line B,60.44,0.6,1193,0
2026-04-14 16:00:00,MCH-206,Line B,63.63,0.646,1194,0
2026-04-14 17:00:00,MCH-206,Line B,60.76,0.69,1195,0
2026-04-14 18:00:00,MCH-206,Line B,58.51,0.723,1196,0
2026-04-14 19:00:00,MCH-206,Line B,59.57,0.811,1197,0
2026-04-14 20:00:00,MCH-206,Line B,62.3,0.703,1198,0
2026-04-14 21:00:00,MCH-206,Line B,60.75,0.699,1199,0
2026-04-14 22:00:00,MCH-206,Line B,59.6,0.736,1200,0
2026-04-14 23:00:00,MCH-206,Line B,61.19,0.801,1201,0
2026-04-15 00:00:00,MCH-206,Line B,60.68,0.679,1202,0
2026-04-15 01:00:00,MCH-206,Line B,63.1,0.748,1203,0
2026-04-15 02:00:00,MCH-206,Line B,62.31,0.73,1204,0
2026-04-15 03:00:00,MCH-206,Line B,60.12,0.689,1205,0
2026-04-15 04:00:00,MCH-206,Line B,61.53,0.673,1206,0
2026-04-15 05:00:00,MCH-206,Line B,61.14,0.714,1207,0
2026-04-15 06:00:00,MCH-206,Line B,59.55,0.84,1208,0
2026-04-15 07:00:00,MCH-206,Line B,63.55,0.664,1209,0
2026-04-15 08:00:00,MCH-206,Line B,59.93,0.78,1210,0
2026-04-15 09:00:00,MCH-206,Line B,,0.763,1211,0
2026-04-15 10:00:00,MCH-206,Line B,61.61,0.685,1212,0
2026-04-15 11:00:00,MCH-206,Line B,63.03,0.812,1213,0
2026-04-15 12:00:00,MCH-206,Line B,61.9,0.822,1214,0
2026-04-15 13:00:00,MCH-206,Line B,63.05,0.648,1215,0
2026-04-15 14:00:00,MCH-206,Line B,62.57,0.715,1216,0
2026-04-15 15:00:00,MCH-206,Line B,60.82,0.749,1217,0
2026-04-15 16:00:00,MCH-206,Line B,59.03,0.732,1218,0
2026-04-15 17:00:00,MCH-206,Line B,60.71,0.841,1219,0
2026-04-15 18:00:00,MCH-206,Line B,63.34,0.696,1220,0
2026-04-15 19:00:00,MCH-206,Line B,59.98,0.747,1221,0
2026-04-15 20:00:00,MCH-206,Line B,59.43,0.856,1222,0
2026-04-15 21:00:00,MCH-206,Line B,63.05,0.675,1223,0
2026-04-15 22:00:00,MCH-206,Line B,62.3,0.664,1224,0
2026-04-15 23:00:00,MCH-206,Line B,64.41,0.766,1225,0
2026-04-16 00:00:00,MCH-206,Line B,63.54,0.889,1226,0
2026-04-16 01:00:00,MCH-206,Line B,62.57,0.823,1227,0
2026-04-16 02:00:00,MCH-206,Line B,64.41,0.851,1228,0
2026-04-16 03:00:00,MCH-206,Line B,59.89,0.639,1229,0
2026-04-16 04:00:00,MCH-206,Line B,61.06,0.857,1230,0
2026-04-16 05:00:00,MCH-206,Line B,58.8,0.751,1231,0
2026-04-16 06:00:00,MCH-206,Line B,65.06,0.843,1232,0
2026-04-16 07:00:00,MCH-206,Line B,62.19,0.717,1233,0
2026-04-16 08:00:00,MCH-206,Line B,61.76,0.877,1234,0
2026-04-16 09:00:00,MCH-206,Line B,60.77,0.881,1235,0
2026-04-16 10:00:00,MCH-206,Line B,65.34,0.949,1236,0
2026-04-16 11:00:00,MCH-206,Line B,63.92,0.889,1237,0
2026-04-16 12:00:00,MCH-206,Line B,63.84,0.904,1238,0
2026-04-16 13:00:00,MCH-206,Line B,65.3,0.815,1239,0
2026-04-16 14:00:00,MCH-206,Line B,62.54,0.74,1240,0
2026-04-16 15:00:00,MCH-206,Line B,60.51,0.932,1241,0
2026-04-16 16:00:00,MCH-206,Line B,,0.755,1242,0
2026-04-16 17:00:00,MCH-206,Line B,63.46,0.812,1243,0
2026-04-16 18:00:00,MCH-206,Line B,63.33,0.812,1244,0
2026-04-16 19:00:00,MCH-206,Line B,60.21,0.713,1245,0
2026-04-16 20:00:00,MCH-206,Line B,62.5,0.924,1246,0
2026-04-16 21:00:00,MCH-206,Line B,64.06,0.784,1247,0
2026-04-16 22:00:00,MCH-206,Line B,61.76,0.887,1248,0
2026-04-16 23:00:00,MCH-206,Line B,66.92,0.926,1249,0
2026-04-17 00:00:00,MCH-206,Line B,63.91,0.833,1250,0
2026-04-17 01:00:00,MCH-206,Line B,60.48,0.786,1251,0
2026-04-17 02:00:00,MCH-206,Line B,61.2,0.827,1252,0
2026-04-17 03:00:00,MCH-206,Line B,63.27,0.74,1253,0
2026-04-17 04:00:00,MCH-206,Line B,64.66,0.967,1254,0
2026-04-17 05:00:00,MCH-206,Line B,65.59,0.945,1255,0
2026-04-17 06:00:00,MCH-206,Line B,63.92,1.052,1256,0
2026-04-17 07:00:00,MCH-206,Line B,59.38,0.735,1257,0
2026-04-17 08:00:00,MCH-206,Line B,64.27,0.971,1258,0
2026-04-17 09:00:00,MCH-206,Line B,64.19,0.969,1259,0
2026-04-17 10:00:00,MCH-206,Line B,63.86,0.782,1260,0
2026-04-17 11:00:00,MCH-206,Line B,65.58,0.973,1261,0
2026-04-17 12:00:00,MCH-206,Line B,58.48,0.936,1262,0
2026-04-17 13:00:00,MCH-206,Line B,64.32,0.809,1263,0
2026-04-17 14:00:00,MCH-206,Line B,61.66,0.98,1264,0
2026-04-17 15:00:00,MCH-206,Line B,61.73,1.005,1265,0
2026-04-17 16:00:00,MCH-206,Line B,61.67,0.888,1266,0
2026-04-17 17:00:00,MCH-206,Line B,63.76,0.851,1267,0
2026-04-17 18:00:00,MCH-206,Line B,64.16,0.784,1268,0
2026-04-17 19:00:00,MCH-206,Line B,68.79,0.761,1269,0
2026-04-17 20:00:00,MCH-206,Line B,65.15,0.843,1270,0
2026-04-17 21:00:00,MCH-206,Line B,60.55,1.067,1271,0
2026-04-17 22:00:00,MCH-206,Line B,62.31,0.762,1272,0
2026-04-17 23:00:00,MCH-206,Line B,61.68,0.862,1273,0
2026-04-18 00:00:00,MCH-206,Line B,64.3,0.818,1274,0
2026-04-18 01:00:00,MCH-206,Line B,62.76,0.903,1275,0
2026-04-18 02:00:00,MCH-206,Line B,60.87,0.958,1276,0
2026-04-18 03:00:00,MCH-206,Line B,67.68,0.982,1277,0
2026-04-18 04:00:00,MCH-206,Line B,65.69,0.906,1278,0
2026-04-18 05:00:00,MCH-206,Line B,60.61,0.884,1279,0
2026-04-18 06:00:00,MCH-206,Line B,61.95,1.034,1280,0
2026-04-18 07:00:00,MCH-206,Line B,62.5,0.756,1281,0
2026-04-18 08:00:00,MCH-206,Line B,67.51,0.805,1282,0
2026-04-18 09:00:00,MCH-206,Line B,65.49,1.015,1283,0
2026-04-18 10:00:00,MCH-206,Line B,66.84,1.032,1284,0
2026-04-18 11:00:00,MCH-206,Line B,63.82,1.108,1285,0
2026-04-18 12:00:00,MCH-206,Line B,64.66,0.927,1286,0
2026-04-18 13:00:00,MCH-206,Line B,63.82,0.934,1287,0
2026-04-18 14:00:00,MCH-206,Line B,64.33,1.004,1288,0
2026-04-18 15:00:00,MCH-206,Line B,63.77,1.172,1289,0
2026-04-18 16:00:00,MCH-206,Line B,64.54,0.981,1290,0
2026-04-18 17:00:00,MCH-206,Line B,63.93,0.883,1291,0
2026-04-18 18:00:00,MCH-206,Line B,65.49,0.935,1292,0
2026-04-18 19:00:00,MCH-206,Line B,70.23,0.976,1293,0
2026-04-18 20:00:00,MCH-206,Line B,64.86,1.102,1294,0
2026-04-18 21:00:00,MCH-206,Line B,66.52,1.079,1295,0
2026-04-18 22:00:00,MCH-206,Line B,72.0,1.075,1296,0
2026-04-18 23:00:00,MCH-206,Line B,65.42,1.05,1297,0
2026-04-19 00:00:00,MCH-206,Line B,64.48,0.998,1298,0
2026-04-19 01:00:00,MCH-206,Line B,69.68,0.862,1299,0
2026-04-19 02:00:00,MCH-206,Line B,66.7,0.87,1300,0
2026-04-19 03:00:00,MCH-206,Line B,66.89,1.178,1301,0
2026-04-19 04:00:00,MCH-206,Line B,67.13,0.812,1302,0
2026-04-19 05:00:00,MCH-206,Line B,65.43,0.862,1303,0
2026-04-19 06:00:00,MCH-206,Line B,69.31,1.152,1304,0
2026-04-19 07:00:00,MCH-206,Line B,62.17,0.863,1305,0
2026-04-19 08:00:00,MCH-206,Line B,63.09,1.225,1306,0
2026-04-19 09:00:00,MCH-206,Line B,62.71,0.968,1307,0
2026-04-19 10:00:00,MCH-206,Line B,69.7,0.827,1308,0
2026-04-19 11:00:00,MCH-206,Line B,66.19,0.829,1309,0
2026-04-19 12:00:00,MCH-206,Line B,66.53,1.1,1310,0
2026-04-19 13:00:00,MCH-206,Line B,66.37,0.904,1311,0
2026-04-19 14:00:00,MCH-206,Line B,66.25,1.105,1312,0
2026-04-19 15:00:00,MCH-206,Line B,65.85,1.286,1313,0
2026-04-19 16:00:00,MCH-206,Line B,66.32,1.04,1314,0
2026-04-19 17:00:00,MCH-206,Line B,65.65,1.167,1315,0
2026-04-19 18:00:00,MCH-206,Line B,61.98,1.163,1316,0
2026-04-19 19:00:00,MCH-206,Line B,65.26,1.152,1317,0
2026-04-19 20:00:00,MCH-206,Line B,70.88,1.296,1318,0
2026-04-19 21:00:00,MCH-206,Line B,67.43,0.937,1319,0
2026-04-19 22:00:00,MCH-206,Line B,65.49,1.142,1320,0
2026-04-19 23:00:00,MCH-206,Line B,66.93,1.22,1321,0
2026-04-20 00:00:00,MCH-206,Line B,66.61,1.092,1322,0
2026-04-20 01:00:00,MCH-206,Line B,67.0,1.123,1323,0
2026-04-20 02:00:00,MCH-206,Line B,62.14,1.097,1324,0
2026-04-20 03:00:00,MCH-206,Line B,64.12,1.196,1325,0
2026-04-20 04:00:00,MCH-206,Line B,67.22,1.286,1326,0
2026-04-20 05:00:00,MCH-206,Line B,69.28,1.017,1327,0
2026-04-20 06:00:00,MCH-206,Line B,70.26,1.206,1328,0
2026-04-20 07:00:00,MCH-206,Line B,68.24,1.083,1329,0
2026-04-20 08:00:00,MCH-206,Line B,66.61,1.063,1330,0
2026-04-20 09:00:00,MCH-206,Line B,69.25,0.988,1331,0
2026-04-20 10:00:00,MCH-206,Line B,63.64,1.109,1332,0
2026-04-20 11:00:00,MCH-206,Line B,65.81,1.01,1333,0
2026-04-20 12:00:00,MCH-206,Line B,68.06,0.994,1334,0
2026-04-20 13:00:00,MCH-206,Line B,63.99,0.992,1335,0
2026-04-20 14:00:00,MCH-206,Line B,70.3,1.075,1336,0
2026-04-20 15:00:00,MCH-206,Line B,66.95,1.208,1337,0
2026-04-20 16:00:00,MCH-206,Line B,70.98,1.308,1338,0
2026-04-20 17:00:00,MCH-206,Line B,71.37,1.311,1339,0
2026-04-20 18:00:00,MCH-206,Line B,68.45,0.909,1340,0
2026-04-20 19:00:00,MCH-206,Line B,66.96,1.265,1341,0
2026-04-20 20:00:00,MCH-206,Line B,67.4,0.954,1342,0
2026-04-20 21:00:00,MCH-206,Line B,64.35,0.97,1343,0
2026-04-20 22:00:00,MCH-206,Line B,69.84,1.314,1344,0
2026-04-20 23:00:00,MCH-206,Line B,62.54,1.097,1345,0
2026-04-21 00:00:00,MCH-206,Line B,69.13,0.949,1346,0
2026-04-21 01:00:00,MCH-206,Line B,67.12,0.919,1347,0
2026-04-21 02:00:00,MCH-206,Line B,63.18,1.116,1348,0
2026-04-21 03:00:00,MCH-206,Line B,70.8,1.36,1349,0
2026-04-21 04:00:00,MCH-206,Line B,70.14,1.21,0,1
2026-04-21 05:00:00,MCH-206,Line B,58.73,0.43,1,0
2026-04-21 06:00:00,MCH-206,Line B,57.64,0.397,2,0
2026-04-21 07:00:00,MCH-206,Line B,58.82,0.35,3,0
2026-04-21 08:00:00,MCH-206,Line B,55.96,0.331,4,0
2026-04-21 09:00:00,MCH-206,Line B,55.29,0.428,5,0
2026-04-21 10:00:00,MCH-206,Line B,57.85,0.36,6,0
2026-04-21 11:00:00,MCH-206,Line B,57.61,0.381,7,0
2026-04-21 12:00:00,MCH-206,Line B,57.32,0.396,8,0
2026-04-21 13:00:00,MCH-206,Line B,56.8,0.335,9,0
2026-04-21 14:00:00,MCH-206,Line B,57.46,0.414,10,0
2026-04-21 15:00:00,MCH-206,Line B,56.99,0.433,11,0
2026-04-21 16:00:00,MCH-206,Line B,57.92,0.409,12,0
2026-04-21 17:00:00,MCH-206,Line B,55.16,0.361,13,0
2026-04-21 18:00:00,MCH-206,Line B,58.04,0.348,14,0
2026-04-21 19:00:00,MCH-206,Line B,55.67,0.353,15,0
2026-04-21 20:00:00,MCH-206,Line B,59.38,0.269,16,0
2026-04-21 21:00:00,MCH-206,Line B,57.56,0.322,17,0
2026-04-21 22:00:00,MCH-206,Line B,59.53,0.365,18,0
2026-04-21 23:00:00,MCH-206,Line B,60.01,0.425,19,0
2026-04-22 00:00:00,MCH-206,Line B,53.97,0.393,20,0
2026-04-22 01:00:00,MCH-206,Line B,55.04,0.349,21,0
2026-04-22 02:00:00,MCH-206,Line B,57.6,0.406,22,0
2026-04-22 03:00:00,MCH-206,Line B,55.83,0.472,23,0
2026-04-22 04:00:00,MCH-206,Line B,61.41,0.377,24,0
2026-04-22 05:00:00,MCH-206,Line B,56.38,0.455,25,0
2026-04-22 06:00:00,MCH-206,Line B,59.98,0.366,26,0
2026-04-22 07:00:00,MCH-206,Line B,58.07,0.408,27,0
2026-04-22 08:00:00,MCH-206,Line B,60.01,0.36,28,0
2026-04-22 09:00:00,MCH-206,Line B,58.67,0.461,29,0
2026-04-22 10:00:00,MCH-206,Line B,59.72,0.408,30,0
2026-04-22 11:00:00,MCH-206,Line B,59.1,0.361,31,0
2026-04-22 12:00:00,MCH-206,Line B,56.89,0.335,32,0
2026-04-22 13:00:00,MCH-206,Line B,57.92,0.436,33,0
2026-04-22 14:00:00,MCH-206,Line B,58.56,0.446,34,0
2026-04-22 15:00:00,MCH-206,Line B,57.11,0.373,35,0
2026-04-22 16:00:00,MCH-206,Line B,60.44,0.368,36,0
2026-04-22 17:00:00,MCH-206,Line B,57.15,0.413,37,0
2026-04-22 18:00:00,MCH-206,Line B,57.31,0.374,38,0
2026-04-22 19:00:00,MCH-206,Line B,56.17,0.417,39,0
2026-04-22 20:00:00,MCH-206,Line B,58.0,0.305,40,0
2026-04-22 21:00:00,MCH-206,Line B,54.97,0.39,41,0
2026-04-22 22:00:00,MCH-206,Line B,57.92,0.356,42,0
2026-04-22 23:00:00,MCH-206,Line B,55.1,0.457,43,0
2026-04-23 00:00:00,MCH-206,Line B,58.45,0.418,44,0
2026-04-23 01:00:00,MCH-206,Line B,56.53,0.451,45,0
2026-04-23 02:00:00,MCH-206,Line B,56.41,0.403,46,0
2026-04-23 03:00:00,MCH-206,Line B,57.13,0.461,47,0
2026-04-23 04:00:00,MCH-206,Line B,58.37,0.432,48,0
2026-04-23 05:00:00,MCH-206,Line B,59.27,0.349,49,0
2026-04-23 06:00:00,MCH-206,Line B,55.65,0.435,50,0
2026-04-23 07:00:00,MCH-206,Line B,58.78,0.419,51,0
2026-04-23 08:00:00,MCH-206,Line B,58.75,0.472,52,0
2026-04-23 09:00:00,MCH-206,Line B,57.49,0.305,53,0
2026-04-23 10:00:00,MCH-206,Line B,55.21,0.493,54,0
2026-04-23 11:00:00,MCH-206,Line B,57.92,0.437,55,0
2026-04-23 12:00:00,MCH-206,Line B,59.05,0.455,56,0
2026-04-23 13:00:00,MCH-206,Line B,56.9,0.337,57,0
2026-04-23 14:00:00,MCH-206,Line B,58.84,0.404,58,0
2026-04-23 15:00:00,MCH-206,Line B,59.94,0.467,59,0
2026-04-23 16:00:00,MCH-206,Line B,56.81,0.385,60,0
2026-04-23 17:00:00,MCH-206,Line B,57.67,0.421,61,0
2026-04-23 18:00:00,MCH-206,Line B,58.0,0.395,62,0
2026-04-23 19:00:00,MCH-206,Line B,55.09,0.357,63,0
2026-04-23 20:00:00,MCH-206,Line B,56.7,0.393,64,0
2026-04-23 21:00:00,MCH-206,Line B,53.91,0.388,65,0
2026-04-23 22:00:00,MCH-206,Line B,60.16,0.402,66,0
2026-04-23 23:00:00,MCH-206,Line B,58.4,0.501,67,0
2026-04-24 00:00:00,MCH-206,Line B,58.45,0.398,68,0
2026-04-24 01:00:00,MCH-206,Line B,59.5,0.384,69,0
2026-04-24 02:00:00,MCH-206,Line B,56.66,0.419,70,0
2026-04-24 03:00:00,MCH-206,Line B,58.58,0.419,71,0
2026-04-24 04:00:00,MCH-206,Line B,58.32,0.389,72,0
2026-04-24 05:00:00,MCH-206,Line B,59.45,0.402,73,0
2026-04-24 06:00:00,MCH-206,Line B,59.05,0.393,74,0
2026-04-24 07:00:00,MCH-206,Line B,57.93,0.443,75,0
2026-04-24 08:00:00,MCH-206,Line B,56.94,0.356,76,0
2026-04-24 09:00:00,MCH-206,Line B,56.94,0.368,77,0
2026-04-24 10:00:00,MCH-206,Line B,,0.474,78,0
2026-04-24 11:00:00,MCH-206,Line B,58.44,0.395,79,0
2026-04-24 12:00:00,MCH-206,Line B,58.56,0.387,80,0
2026-04-24 13:00:00,MCH-206,Line B,57.35,0.402,81,0
2026-04-24 14:00:00,MCH-206,Line B,59.19,0.324,82,0
2026-04-24 15:00:00,MCH-206,Line B,59.29,0.443,83,0
2026-04-24 16:00:00,MCH-206,Line B,59.68,0.384,84,0
2026-04-24 17:00:00,MCH-206,Line B,55.91,0.374,85,0
2026-04-24 18:00:00,MCH-206,Line B,60.11,0.435,86,0
2026-04-24 19:00:00,MCH-206,Line B,56.68,0.448,87,0
2026-04-24 20:00:00,MCH-206,Line B,60.93,0.431,88,0
2026-04-24 21:00:00,MCH-206,Line B,56.5,0.376,89,0
2026-04-24 22:00:00,MCH-206,Line B,61.16,0.467,90,0
2026-04-24 23:00:00,MCH-206,Line B,59.46,0.359,91,0
2026-04-25 00:00:00,MCH-206,Line B,56.32,0.304,92,0
2026-04-25 01:00:00,MCH-206,Line B,57.01,0.42,93,0
2026-04-25 02:00:00,MCH-206,Line B,58.59,0.319,94,0
2026-04-25 03:00:00,MCH-206,Line B,56.48,0.458,95,0
2026-04-25 04:00:00,MCH-206,Line B,57.93,,96,0
2026-04-25 05:00:00,MCH-206,Line B,59.21,0.383,97,0
2026-04-25 06:00:00,MCH-206,Line B,,0.44,98,0
2026-04-25 07:00:00,MCH-206,Line B,58.92,0.379,99,0
2026-04-25 08:00:00,MCH-206,Line B,58.02,0.478,100,0
2026-04-25 09:00:00,MCH-206,Line B,60.04,0.496,101,0
2026-04-25 10:00:00,MCH-206,Line B,56.19,0.336,102,0
2026-04-25 11:00:00,MCH-206,Line B,59.16,0.389,103,0
2026-04-25 12:00:00,MCH-206,Line B,60.06,0.315,104,0
2026-04-25 13:00:00,MCH-206,Line B,58.68,0.452,105,0
2026-04-25 14:00:00,MCH-206,Line B,56.03,0.409,106,0
2026-04-25 15:00:00,MCH-206,Line B,56.08,0.423,107,0
2026-04-25 16:00:00,MCH-206,Line B,58.86,0.489,108,0
2026-04-25 17:00:00,MCH-206,Line B,58.44,0.46,109,0
2026-04-25 18:00:00,MCH-206,Line B,57.86,0.473,110,0
2026-04-25 19:00:00,MCH-206,Line B,60.53,0.43,111,0
2026-04-25 20:00:00,MCH-206,Line B,57.41,0.453,112,0
2026-04-25 21:00:00,MCH-206,Line B,56.81,0.443,113,0
2026-04-25 22:00:00,MCH-206,Line B,56.96,0.447,114,0
2026-04-25 23:00:00,MCH-206,Line B,57.76,0.401,115,0
2026-04-26 00:00:00,MCH-206,Line B,56.63,0.389,116,0
2026-04-26 01:00:00,MCH-206,Line B,58.05,0.443,117,0
2026-04-26 02:00:00,MCH-206,Line B,57.81,0.418,118,0
2026-04-26 03:00:00,MCH-206,Line B,57.17,0.351,119,0
2026-04-26 04:00:00,MCH-206,Line B,59.61,0.44,120,0
2026-04-26 05:00:00,MCH-206,Line B,57.82,0.495,121,0
2026-04-26 06:00:00,MCH-206,Line B,56.61,0.466,122,0
2026-04-26 07:00:00,MCH-206,Line B,61.25,0.39,123,0
2026-04-26 08:00:00,MCH-206,Line B,56.37,0.317,124,0
2026-04-26 09:00:00,MCH-206,Line B,58.56,0.357,125,0
2026-04-26 10:00:00,MCH-206,Line B,55.95,0.347,126,0
2026-04-26 11:00:00,MCH-206,Line B,57.75,0.393,127,0
2026-04-26 12:00:00,MCH-206,Line B,55.96,0.403,128,0
2026-04-26 13:00:00,MCH-206,Line B,60.13,0.422,129,0
2026-04-26 14:00:00,MCH-206,Line B,54.72,0.419,130,0
2026-04-26 15:00:00,MCH-206,Line B,59.26,0.482,131,0
2026-04-26 16:00:00,MCH-206,Line B,58.1,0.376,132,0
2026-04-26 17:00:00,MCH-206,Line B,56.63,0.387,133,0
2026-04-26 18:00:00,MCH-206,Line B,55.05,0.413,134,0
2026-04-26 19:00:00,MCH-206,Line B,58.32,0.387,135,0
2026-04-26 20:00:00,MCH-206,Line B,55.42,0.333,136,0
2026-04-26 21:00:00,MCH-206,Line B,61.06,0.433,137,0
2026-04-26 22:00:00,MCH-206,Line B,56.38,0.358,138,0
2026-04-26 23:00:00,MCH-206,Line B,58.02,0.398,139,0
2026-04-27 00:00:00,MCH-206,Line B,59.07,0.462,140,0
2026-04-27 01:00:00,MCH-206,Line B,60.31,0.404,141,0
2026-04-27 02:00:00,MCH-206,Line B,55.75,0.369,142,0
2026-04-27 03:00:00,MCH-206,Line B,58.24,0.445,143,0
2026-04-27 04:00:00,MCH-206,Line B,57.78,0.427,144,0
2026-04-27 05:00:00,MCH-206,Line B,57.99,0.315,145,0
2026-04-27 06:00:00,MCH-206,Line B,56.61,0.457,146,0
2026-04-27 07:00:00,MCH-206,Line B,59.07,0.293,147,0
2026-04-27 08:00:00,MCH-206,Line B,56.72,0.392,148,0
2026-04-27 09:00:00,MCH-206,Line B,55.8,0.423,149,0
2026-04-27 10:00:00,MCH-206,Line B,57.74,0.367,150,0
2026-04-27 11:00:00,MCH-206,Line B,57.15,0.489,151,0
2026-04-27 12:00:00,MCH-206,Line B,57.75,0.452,152,0
2026-04-27 13:00:00,MCH-206,Line B,58.05,0.397,153,0
2026-04-27 14:00:00,MCH-206,Line B,,0.422,154,0
2026-04-27 15:00:00,MCH-206,Line B,58.76,0.419,155,0
2026-04-27 16:00:00,MCH-206,Line B,,0.387,156,0
2026-04-27 17:00:00,MCH-206,Line B,57.59,0.303,157,0
2026-04-27 18:00:00,MCH-206,Line B,60.21,0.305,158,0
2026-04-27 19:00:00,MCH-206,Line B,57.48,0.412,159,0
2026-04-27 20:00:00,MCH-206,Line B,55.53,0.49,160,0
2026-04-27 21:00:00,MCH-206,Line B,57.12,0.436,161,0
2026-04-27 22:00:00,MCH-206,Line B,55.5,0.438,162,0
2026-04-27 23:00:00,MCH-206,Line B,57.31,0.397,163,0
2026-04-28 00:00:00,MCH-206,Line B,57.61,0.405,164,0
2026-04-28 01:00:00,MCH-206,Line B,56.44,0.416,165,0
2026-04-28 02:00:00,MCH-206,Line B,53.66,0.399,166,0
2026-04-28 03:00:00,MCH-206,Line B,55.45,0.544,167,0
2026-04-28 04:00:00,MCH-206,Line B,60.31,0.377,168,0
2026-04-28 05:00:00,MCH-206,Line B,58.22,0.442,169,0
2026-04-28 06:00:00,MCH-206,Line B,57.04,0.376,170,0
2026-04-28 07:00:00,MCH-206,Line B,58.94,0.393,171,0
2026-04-28 08:00:00,MCH-206,Line B,55.9,0.436,172,0
2026-04-28 09:00:00,MCH-206,Line B,57.4,0.523,173,0
2026-04-28 10:00:00,MCH-206,Line B,57.37,0.42,174,0
2026-04-28 11:00:00,MCH-206,Line B,56.42,0.414,175,0
2026-04-28 12:00:00,MCH-206,Line B,56.81,0.421,176,0
2026-04-28 13:00:00,MCH-206,Line B,56.09,0.444,177,0
2026-04-28 14:00:00,MCH-206,Line B,57.22,0.54,178,0
2026-04-28 15:00:00,MCH-206,Line B,56.94,0.394,179,0
2026-04-28 16:00:00,MCH-206,Line B,61.76,0.358,180,0
2026-04-28 17:00:00,MCH-206,Line B,57.46,0.404,181,0
2026-04-28 18:00:00,MCH-206,Line B,59.34,0.409,182,0
2026-04-28 19:00:00,MCH-206,Line B,57.0,0.355,183,0
2026-04-28 20:00:00,MCH-206,Line B,56.77,0.426,184,0
2026-04-28 21:00:00,MCH-206,Line B,58.31,0.385,185,0
2026-04-28 22:00:00,MCH-206,Line B,57.87,0.424,186,0
2026-04-28 23:00:00,MCH-206,Line B,58.8,0.427,187,0
2026-04-29 00:00:00,MCH-206,Line B,57.03,0.421,188,0
2026-04-29 01:00:00,MCH-206,Line B,58.42,0.372,189,0
2026-04-29 02:00:00,MCH-206,Line B,58.14,0.353,190,0
2026-04-29 03:00:00,MCH-206,Line B,59.1,0.39,191,0
2026-04-29 04:00:00,MCH-206,Line B,57.59,0.353,192,0
2026-04-29 05:00:00,MCH-206,Line B,58.44,0.399,193,0
2026-04-29 06:00:00,MCH-206,Line B,57.87,0.384,194,0
2026-04-29 07:00:00,MCH-206,Line B,57.64,0.408,195,0
2026-04-29 08:00:00,MCH-206,Line B,58.68,0.402,196,0
2026-04-29 09:00:00,MCH-206,Line B,57.73,0.45,197,0
2026-04-29 10:00:00,MCH-206,Line B,56.63,0.362,198,0
2026-04-29 11:00:00,MCH-206,Line B,56.91,0.381,199,0
2026-04-29 12:00:00,MCH-206,Line B,56.37,0.418,200,0
2026-04-29 13:00:00,MCH-206,Line B,58.33,0.452,201,0
2026-04-29 14:00:00,MCH-206,Line B,56.71,0.405,202,0
2026-04-29 15:00:00,MCH-206,Line B,56.99,0.401,203,0
2026-04-29 16:00:00,MCH-206,Line B,61.77,0.429,204,0
2026-04-29 17:00:00,MCH-206,Line B,58.73,0.386,205,0
2026-04-29 18:00:00,MCH-206,Line B,60.81,0.449,206,0
2026-04-29 19:00:00,MCH-206,Line B,58.73,0.435,207,0
2026-04-29 20:00:00,MCH-206,Line B,57.89,0.419,208,0
2026-04-29 21:00:00,MCH-206,Line B,57.77,0.408,209,0
2026-04-29 22:00:00,MCH-206,Line B,54.53,0.343,210,0
2026-04-29 23:00:00,MCH-206,Line B,55.02,0.408,211,0
2026-04-30 00:00:00,MCH-206,Line B,56.77,0.438,212,0
2026-04-30 01:00:00,MCH-206,Line B,60.45,0.383,213,0
2026-04-30 02:00:00,MCH-206,Line B,57.43,0.441,214,0
2026-04-30 03:00:00,MCH-206,Line B,57.88,0.363,215,0
2026-04-30 04:00:00,MCH-206,Line B,58.01,0.374,216,0
2026-04-30 05:00:00,MCH-206,Line B,57.41,0.362,217,0
2026-04-30 06:00:00,MCH-206,Line B,56.07,,218,0
2026-04-30 07:00:00,MCH-206,Line B,58.35,0.377,219,0
2026-04-30 08:00:00,MCH-206,Line B,59.39,0.448,220,0
2026-04-30 09:00:00,MCH-206,Line B,56.27,0.33,221,0
2026-04-30 10:00:00,MCH-206,Line B,58.48,0.449,222,0
2026-04-30 11:00:00,MCH-206,Line B,56.31,0.334,223,0
2026-04-30 12:00:00,MCH-206,Line B,,0.418,224,0
2026-04-30 13:00:00,MCH-206,Line B,57.34,0.382,225,0
2026-04-30 14:00:00,MCH-206,Line B,57.0,0.43,226,0
2026-04-30 15:00:00,MCH-206,Line B,59.93,0.501,227,0
2026-04-30 16:00:00,MCH-206,Line B,57.56,0.381,228,0
2026-04-30 17:00:00,MCH-206,Line B,56.85,0.444,229,0
2026-04-30 18:00:00,MCH-206,Line B,56.95,0.429,230,0
2026-04-30 19:00:00,MCH-206,Line B,58.12,0.462,231,0
2026-04-30 20:00:00,MCH-206,Line B,58.42,0.532,232,0
2026-04-30 21:00:00,MCH-206,Line B,55.3,0.453,233,0
2026-04-30 22:00:00,MCH-206,Line B,58.2,0.395,234,0
